order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD145451,2025-01-29T18:47:00,Pune,R0224,Continental,737,50,0
ORD111333,2025-01-29T18:47:00,Mumbai,R0265,Italian,193,41,0
ORD125705,2025-01-29T18:49:00,Pune,R0493,Chinese,216,33,0
ORD143585,2025-01-29T18:50:00,Mumbai,R0790,South Indian,267,33,0
ORD112803,2025-01-29T18:50:00,Chennai,R0227,North Indian,534,56,0
ORD109204,2025-01-29T18:50:00,Chennai,R0419,Biryani,162,36,0
ORD146478,2025-01-29T18:51:00,Delhi,R0065,Desserts,196,21,0
ORD121104,2025-01-29T18:51:00,Chennai,R0686,Desserts,232,27,0
ORD115619,2025-01-29T18:52:00,Chennai,R0288,South Indian,287,16,0
ORD126595,2025-01-29T18:55:00,Delhi,R0656,Desserts,156,26,0
ORD144814,2025-01-29T18:56:00,Mumbai,R0189,Beverages,125,41,0
ORD136702,2025-01-29T18:56:00,Delhi,R0256,Beverages,243,30,0
ORD121739,2025-01-29T18:56:00,Pune,R0075,Beverages,171,30,0
ORD129761,2025-01-29T18:57:00,Bangalore,R0704,Chinese,382,16,0
ORD142931,2025-01-29T18:58:00,Delhi,R0053,Biryani,214,33,0
ORD100111,2025-01-29T18:58:00,Mumbai,R0170,Chinese,396,15,0
ORD110392,2025-01-29T18:59:00,Mumbai,R0551,Continental,769,28,0
ORD127480,2025-01-29T18:59:00,Bangalore,R0336,Beverages,266,15,0
ORD139831,2025-01-29T19:01:00,Kolkata,R0144,Chinese,80,47,0
ORD108914,2025-01-29T19:01:00,Hyderabad,R0311,Beverages,209,41,1
ORD100331,2025-01-29T19:01:00,Mumbai,R0338,Fast Food,247,37,1
ORD101981,2025-01-29T19:02:00,Delhi,R0488,South Indian,223,44,0
ORD112941,2025-01-29T19:03:00,Chennai,R0294,Fast Food,258,57,1
ORD104855,2025-01-29T19:03:00,Mumbai,R0163,Fast Food,158,61,0
ORD124288,2025-01-29T19:03:00,Hyderabad,R0250,Chinese,407,31,0
ORD128941,2025-01-29T19:05:00,Bangalore,R0279,Beverages,85,25,0
ORD129035,2025-01-29T19:06:00,Mumbai,R0465,South Indian,187,50,1
ORD142749,2025-01-29T19:06:00,Mumbai,R0645,South Indian,212,28,0
ORD124108,2025-01-29T19:07:00,Bangalore,R0046,Chinese,301,25,0
ORD149352,2025-01-29T19:07:00,Hyderabad,R0304,South Indian,221,55,0
ORD144317,2025-01-29T19:08:00,Mumbai,R0551,Chinese,470,46,1
ORD135379,2025-01-29T19:09:00,Hyderabad,R0588,Chinese,533,44,1
ORD139679,2025-01-29T19:10:00,Hyderabad,R0679,Chinese,279,37,1
ORD139248,2025-01-29T19:10:00,Hyderabad,R0085,South Indian,151,30,0
ORD136446,2025-01-29T19:10:00,Hyderabad,R0118,South Indian,205,52,0
ORD129877,2025-01-29T19:14:00,Kolkata,R0697,North Indian,372,29,1
ORD112932,2025-01-29T19:15:00,Bangalore,R0385,Continental,613,50,0
ORD122281,2025-01-29T19:15:00,Delhi,R0254,Chinese,241,50,0
ORD144647,2025-01-29T19:15:00,Chennai,R0775,Fast Food,381,63,1
ORD101661,2025-01-29T19:16:00,Delhi,R0290,Desserts,82,43,0
ORD145814,2025-01-29T19:17:00,Chennai,R0274,Chinese,334,31,0
ORD149558,2025-01-29T19:18:00,Delhi,R0253,Desserts,130,51,0
ORD132749,2025-01-29T19:19:00,Delhi,R0300,Fast Food,350,19,0
ORD110503,2025-01-29T19:22:00,Bangalore,R0515,Beverages,213,27,0
ORD123629,2025-01-29T19:24:00,Bangalore,R0058,Desserts,196,57,1
ORD109833,2025-01-29T19:24:00,Bangalore,R0230,Continental,899,29,1
ORD127279,2025-01-29T19:26:00,Hyderabad,R0050,Italian,566,77,1
ORD146665,2025-01-29T19:26:00,Bangalore,R0608,Italian,546,34,0
ORD149146,2025-01-29T19:27:00,Bangalore,R0226,North Indian,387,51,0
ORD113690,2025-01-29T19:28:00,Mumbai,R0380,Italian,580,57,0
ORD137012,2025-01-29T19:29:00,Delhi,R0150,Fast Food,352,50,1
ORD120681,2025-01-29T19:29:00,Hyderabad,R0174,Continental,458,66,1
ORD140752,2025-01-29T19:31:00,Delhi,R0661,Beverages,244,77,1
ORD130573,2025-01-29T19:31:00,Mumbai,R0457,Beverages,188,27,0
ORD113118,2025-01-29T19:31:00,Pune,R0266,Chinese,387,36,1
ORD145908,2025-01-29T19:31:00,Hyderabad,R0589,Biryani,400,40,1
ORD147433,2025-01-29T19:32:00,Delhi,R0099,Beverages,258,55,0
ORD113581,2025-01-29T19:33:00,Mumbai,R0540,Fast Food,156,57,0
ORD143239,2025-01-29T19:33:00,Pune,R0226,Italian,269,33,1
ORD146768,2025-01-29T19:33:00,Mumbai,R0039,South Indian,251,42,0
ORD111630,2025-01-29T19:34:00,Mumbai,R0123,Continental,971,56,1
ORD106704,2025-01-29T19:36:00,Mumbai,R0743,Fast Food,429,52,1
ORD131676,2025-01-29T19:40:00,Delhi,R0744,Chinese,393,27,1
ORD134465,2025-01-29T19:42:00,Pune,R0032,South Indian,251,25,0
ORD133791,2025-01-29T19:43:00,Chennai,R0708,Desserts,92,17,1
ORD105242,2025-01-29T19:46:00,Bangalore,R0121,Italian,623,45,0
ORD106953,2025-01-29T19:49:00,Delhi,R0662,Italian,496,41,0
ORD130204,2025-01-29T19:49:00,Chennai,R0451,Continental,383,35,1
ORD104793,2025-01-29T19:50:00,Pune,R0552,South Indian,251,49,0
ORD117611,2025-01-29T19:50:00,Mumbai,R0026,Chinese,170,35,0
ORD109483,2025-01-29T19:55:00,Bangalore,R0131,Biryani,458,36,1
ORD125823,2025-01-29T19:55:00,Mumbai,R0548,Continental,811,45,0
ORD130001,2025-01-29T19:58:00,Bangalore,R0314,Biryani,402,29,1
ORD132038,2025-01-29T20:00:00,Chennai,R0204,Chinese,344,38,1
ORD110838,2025-01-29T20:01:00,Bangalore,R0146,Fast Food,303,37,1
ORD118426,2025-01-29T20:01:00,Mumbai,R0358,Fast Food,102,48,0
ORD133240,2025-01-29T20:02:00,Mumbai,R0381,Chinese,341,32,1
ORD126189,2025-01-29T20:02:00,Chennai,R0781,Italian,572,54,1
ORD138889,2025-01-29T20:04:00,Chennai,R0700,North Indian,368,81,0
ORD112496,2025-01-29T20:05:00,Pune,R0712,North Indian,354,26,0
ORD139611,2025-01-29T20:06:00,Chennai,R0195,Desserts,248,32,0
ORD116912,2025-01-29T20:06:00,Hyderabad,R0580,Desserts,138,23,0
ORD105585,2025-01-29T20:06:00,Bangalore,R0350,Desserts,236,55,1
ORD120705,2025-01-29T20:06:00,Pune,R0560,North Indian,459,20,1
ORD134984,2025-01-29T20:07:00,Pune,R0429,Italian,255,39,1
ORD137067,2025-01-29T20:08:00,Bangalore,R0306,Continental,133,54,1
ORD146417,2025-01-29T20:10:00,Mumbai,R0298,Beverages,140,48,0
ORD114640,2025-01-29T20:10:00,Delhi,R0674,Desserts,130,17,0
ORD102448,2025-01-29T20:14:00,Mumbai,R0517,Biryani,147,24,1
ORD127022,2025-01-29T20:14:00,Hyderabad,R0079,Italian,454,45,1
ORD123940,2025-01-29T20:14:00,Mumbai,R0627,Beverages,89,46,1
ORD107014,2025-01-29T20:15:00,Mumbai,R0490,Continental,730,56,0
ORD124628,2025-01-29T20:17:00,Mumbai,R0123,Beverages,171,44,1
ORD103111,2025-01-29T20:19:00,Mumbai,R0341,North Indian,368,60,0
ORD146713,2025-01-29T20:19:00,Kolkata,R0576,North Indian,343,42,1
ORD108677,2025-01-29T20:19:00,Hyderabad,R0315,South Indian,363,32,0
ORD143541,2025-01-29T20:21:00,Bangalore,R0438,Biryani,152,39,0
ORD149107,2025-01-29T20:21:00,Bangalore,R0260,South Indian,138,23,0
ORD144405,2025-01-29T20:21:00,Kolkata,R0568,South Indian,155,64,0
ORD141740,2025-01-29T20:22:00,Bangalore,R0537,Biryani,133,53,0
ORD118205,2025-01-29T20:22:00,Bangalore,R0497,Beverages,87,27,1
ORD116381,2025-01-29T20:22:00,Pune,R0185,Italian,892,76,0
ORD131239,2025-01-29T20:23:00,Bangalore,R0402,Desserts,173,57,0
ORD105909,2025-01-29T20:25:00,Bangalore,R0144,Italian,541,54,1
ORD106064,2025-01-29T20:28:00,Bangalore,R0174,Continental,818,46,1
ORD128568,2025-01-29T20:31:00,Kolkata,R0415,Continental,781,17,1
ORD101785,2025-01-29T20:31:00,Pune,R0182,Continental,519,64,1
ORD138131,2025-01-29T20:32:00,Bangalore,R0773,Biryani,344,43,1
ORD127267,2025-01-29T20:32:00,Pune,R0490,North Indian,165,32,0
ORD132680,2025-01-29T20:33:00,Chennai,R0077,South Indian,107,47,0
ORD111397,2025-01-29T20:33:00,Bangalore,R0293,Chinese,378,66,1
ORD147886,2025-01-29T20:36:00,Chennai,R0339,Biryani,284,35,0
ORD144127,2025-01-29T20:38:00,Chennai,R0400,Beverages,80,63,0
ORD113921,2025-01-29T20:38:00,Hyderabad,R0074,North Indian,158,28,0
ORD130111,2025-01-29T20:39:00,Bangalore,R0644,Fast Food,430,57,0
ORD102722,2025-01-29T20:39:00,Kolkata,R0468,Continental,733,42,0
ORD141126,2025-01-29T20:39:00,Delhi,R0332,Italian,80,65,1
ORD107739,2025-01-29T20:39:00,Chennai,R0150,North Indian,594,23,0
ORD113527,2025-01-29T20:40:00,Pune,R0581,Desserts,85,41,1
ORD137112,2025-01-29T20:41:00,Mumbai,R0707,Fast Food,191,54,0
ORD114552,2025-01-29T20:42:00,Chennai,R0750,South Indian,284,32,0
ORD146268,2025-01-29T20:43:00,Pune,R0465,Continental,422,25,1
ORD147263,2025-01-29T20:44:00,Hyderabad,R0177,Desserts,148,45,1
ORD115240,2025-01-29T20:44:00,Mumbai,R0302,Beverages,134,45,1
ORD136449,2025-01-29T20:46:00,Bangalore,R0776,Biryani,235,34,1
ORD118918,2025-01-29T20:48:00,Mumbai,R0312,Beverages,154,52,1
ORD128435,2025-01-29T20:48:00,Pune,R0167,Chinese,218,41,1
ORD129360,2025-01-29T20:49:00,Mumbai,R0732,Biryani,543,53,1
ORD100965,2025-01-29T20:50:00,Chennai,R0720,Beverages,91,57,0
ORD147937,2025-01-29T20:50:00,Bangalore,R0587,Desserts,175,66,1
ORD147755,2025-01-29T20:50:00,Pune,R0738,Italian,449,33,0
ORD107349,2025-01-29T20:50:00,Bangalore,R0215,Desserts,249,32,0
ORD106365,2025-01-29T20:50:00,Bangalore,R0611,Italian,200,50,1
ORD105413,2025-01-29T20:54:00,Mumbai,R0058,North Indian,330,50,0
ORD119626,2025-01-29T20:57:00,Mumbai,R0383,Continental,847,40,0
ORD115715,2025-01-29T20:57:00,Bangalore,R0433,Beverages,135,57,0
ORD132765,2025-01-29T20:57:00,Chennai,R0181,Desserts,159,34,0
ORD140495,2025-01-29T20:58:00,Hyderabad,R0515,Beverages,239,47,1
ORD129727,2025-01-29T20:59:00,Mumbai,R0557,Biryani,221,34,1
ORD127230,2025-01-29T20:59:00,Bangalore,R0406,South Indian,266,52,1
ORD135121,2025-01-29T21:00:00,Kolkata,R0095,North Indian,429,29,0
ORD135868,2025-01-29T21:01:00,Pune,R0007,Fast Food,284,48,0
ORD134186,2025-01-29T21:03:00,Bangalore,R0675,South Indian,80,59,1
ORD146129,2025-01-29T21:04:00,Kolkata,R0509,Chinese,336,55,1
ORD128385,2025-01-29T21:05:00,Bangalore,R0077,Beverages,316,40,1
ORD106059,2025-01-29T21:07:00,Delhi,R0666,Beverages,117,30,1
ORD137645,2025-01-29T21:08:00,Mumbai,R0488,South Indian,276,34,0
ORD135327,2025-01-29T21:08:00,Pune,R0761,Italian,203,55,1
ORD145658,2025-01-29T21:10:00,Delhi,R0408,Desserts,250,55,1
ORD118307,2025-01-29T21:10:00,Mumbai,R0538,Chinese,433,34,0
ORD145876,2025-01-29T21:11:00,Pune,R0458,North Indian,80,56,0
ORD131242,2025-01-29T21:12:00,Pune,R0280,Continental,301,36,0
ORD113186,2025-01-29T21:13:00,Mumbai,R0752,North Indian,508,60,1
ORD128522,2025-01-29T21:14:00,Mumbai,R0244,Italian,577,45,0
ORD117327,2025-01-29T21:15:00,Chennai,R0047,Biryani,356,37,0
ORD127850,2025-01-29T21:24:00,Delhi,R0687,Biryani,160,51,1
ORD124214,2025-01-29T21:28:00,Mumbai,R0534,Chinese,240,26,0
ORD111471,2025-01-29T21:28:00,Pune,R0629,Desserts,254,38,1
ORD130177,2025-01-29T21:30:00,Bangalore,R0007,North Indian,535,52,0
ORD110170,2025-01-29T21:30:00,Delhi,R0592,Continental,80,46,0
ORD144206,2025-01-29T21:33:00,Chennai,R0215,South Indian,213,58,0
ORD134547,2025-01-29T21:33:00,Chennai,R0640,Chinese,198,42,0
ORD112999,2025-01-29T21:33:00,Mumbai,R0016,South Indian,96,49,1
ORD141512,2025-01-29T21:34:00,Kolkata,R0732,South Indian,182,34,0
ORD110412,2025-01-29T21:35:00,Mumbai,R0475,Biryani,367,34,1
ORD101803,2025-01-29T21:36:00,Mumbai,R0163,Continental,421,56,0
ORD133497,2025-01-29T21:37:00,Bangalore,R0479,Chinese,293,56,1
ORD120220,2025-01-29T21:39:00,Kolkata,R0663,Continental,745,49,1
ORD144862,2025-01-29T21:43:00,Mumbai,R0649,North Indian,410,31,0
ORD122037,2025-01-29T21:45:00,Pune,R0271,Biryani,456,35,1
ORD110796,2025-01-29T21:46:00,Chennai,R0051,Beverages,111,41,1
ORD111030,2025-01-29T21:46:00,Delhi,R0138,Continental,457,57,1
ORD110172,2025-01-29T21:51:00,Delhi,R0084,Italian,652,43,0
ORD123462,2025-01-29T21:52:00,Mumbai,R0570,Beverages,191,59,0
ORD149511,2025-01-29T21:52:00,Hyderabad,R0216,North Indian,387,41,1
ORD108077,2025-01-29T21:56:00,Bangalore,R0581,Fast Food,355,36,1
ORD108567,2025-01-29T21:56:00,Bangalore,R0730,Beverages,160,54,0
ORD102651,2025-01-29T22:00:00,Pune,R0409,Beverages,208,41,0
ORD142967,2025-01-29T22:00:00,Bangalore,R0395,Italian,702,34,0
ORD127541,2025-01-29T22:04:00,Bangalore,R0622,Desserts,190,58,0
ORD138625,2025-01-29T22:06:00,Mumbai,R0374,Desserts,88,24,0
ORD111067,2025-01-29T22:10:00,Mumbai,R0172,Fast Food,305,27,0
ORD130785,2025-01-29T22:11:00,Kolkata,R0458,Desserts,221,52,0
ORD118834,2025-01-29T22:16:00,Mumbai,R0102,Desserts,268,48,0
ORD146782,2025-01-29T22:19:00,Mumbai,R0726,Continental,611,20,0
ORD131322,2025-01-29T22:23:00,Chennai,R0585,North Indian,360,39,0
ORD104636,2025-01-29T22:24:00,Pune,R0704,Desserts,116,47,0
ORD117016,2025-01-29T22:27:00,Chennai,R0421,Desserts,246,30,0
ORD139124,2025-01-29T22:31:00,Bangalore,R0596,Italian,725,45,0
ORD126884,2025-01-29T22:39:00,Mumbai,R0649,North Indian,284,42,0
ORD136616,2025-01-29T22:40:00,Delhi,R0107,North Indian,324,27,0
ORD129928,2025-01-29T22:46:00,Kolkata,R0342,Biryani,489,36,0
ORD128795,2025-01-29T22:47:00,Mumbai,R0108,South Indian,219,25,0
ORD147486,2025-01-29T22:47:00,Bangalore,R0143,North Indian,455,47,0
ORD104383,2025-01-29T22:53:00,Chennai,R0484,South Indian,298,37,1
ORD130562,2025-01-29T22:54:00,Delhi,R0264,Beverages,120,46,0
ORD103698,2025-01-29T22:58:00,Mumbai,R0322,Biryani,534,36,0
ORD118265,2025-01-29T23:05:00,Bangalore,R0282,Continental,752,26,0
ORD112499,2025-01-29T23:09:00,Kolkata,R0447,Chinese,389,35,0
ORD117406,2025-01-29T23:13:00,Mumbai,R0442,South Indian,186,51,0
ORD141413,2025-01-29T23:44:00,Hyderabad,R0375,Biryani,399,22,0
ORD145720,2025-01-29T23:48:00,Hyderabad,R0168,Desserts,108,38,0
ORD132982,2025-01-29T23:52:00,Hyderabad,R0128,Continental,589,65,0
ORD100124,2025-01-29T23:58:00,Bangalore,R0158,South Indian,355,39,0
ORD134092,2025-01-30T00:06:00,Hyderabad,R0685,Chinese,183,36,0
ORD104352,2025-01-30T00:43:00,Pune,R0783,Beverages,257,42,0
ORD136953,2025-01-30T00:43:00,Mumbai,R0581,Fast Food,255,33,0
ORD117031,2025-01-30T00:46:00,Bangalore,R0636,Biryani,297,31,0
ORD126102,2025-01-30T01:12:00,Kolkata,R0688,Italian,617,45,0
ORD139048,2025-01-30T01:33:00,Kolkata,R0067,North Indian,263,36,0
ORD110660,2025-01-30T01:40:00,Pune,R0032,South Indian,239,37,0
ORD116575,2025-01-30T01:46:00,Hyderabad,R0326,South Indian,159,39,0
ORD113323,2025-01-30T01:56:00,Chennai,R0080,Italian,493,40,0
ORD108389,2025-01-30T02:06:00,Kolkata,R0139,North Indian,387,34,0
ORD121525,2025-01-30T02:16:00,Chennai,R0518,Chinese,478,37,0
ORD126271,2025-01-30T02:53:00,Hyderabad,R0334,Biryani,270,32,0
ORD133087,2025-01-30T03:15:00,Kolkata,R0661,North Indian,262,31,0
ORD139197,2025-01-30T03:20:00,Mumbai,R0110,Desserts,189,41,0
ORD109501,2025-01-30T03:36:00,Delhi,R0255,Biryani,317,28,0
ORD107882,2025-01-30T03:48:00,Mumbai,R0546,Fast Food,382,40,0
ORD101246,2025-01-30T03:48:00,Chennai,R0439,Continental,479,52,0
ORD125007,2025-01-30T04:01:00,Delhi,R0247,Desserts,126,39,0
ORD111625,2025-01-30T04:08:00,Chennai,R0741,Continental,400,40,0
ORD103224,2025-01-30T04:36:00,Hyderabad,R0323,Beverages,80,39,0
ORD116255,2025-01-30T05:04:00,Pune,R0362,Biryani,391,48,0
ORD119924,2025-01-30T05:08:00,Mumbai,R0787,Desserts,174,46,0
ORD120952,2025-01-30T05:15:00,Bangalore,R0095,Italian,611,26,0
ORD142863,2025-01-30T05:24:00,Chennai,R0097,Beverages,231,30,0
ORD112896,2025-01-30T05:42:00,Mumbai,R0478,Continental,602,23,0
ORD125017,2025-01-30T05:51:00,Mumbai,R0794,Desserts,170,33,0
ORD128846,2025-01-30T05:51:00,Chennai,R0156,Beverages,130,25,0
ORD139155,2025-01-30T05:53:00,Delhi,R0659,Biryani,261,32,0
ORD109767,2025-01-30T05:54:00,Bangalore,R0200,Italian,327,30,0
ORD103340,2025-01-30T05:59:00,Delhi,R0105,Fast Food,222,38,0
ORD140346,2025-01-30T06:04:00,Bangalore,R0288,Beverages,80,25,0
ORD129196,2025-01-30T06:07:00,Kolkata,R0006,Desserts,197,43,0
ORD143863,2025-01-30T06:24:00,Bangalore,R0618,Biryani,351,27,0
ORD137238,2025-01-30T06:26:00,Bangalore,R0712,Desserts,216,34,0
ORD130249,2025-01-30T06:28:00,Mumbai,R0732,Desserts,80,17,0
ORD101586,2025-01-30T06:34:00,Mumbai,R0297,Italian,280,44,0
ORD121905,2025-01-30T06:41:00,Kolkata,R0251,Italian,615,26,0
ORD146592,2025-01-30T06:44:00,Delhi,R0483,South Indian,234,26,0
ORD149013,2025-01-30T06:45:00,Bangalore,R0451,Desserts,130,39,0
ORD108679,2025-01-30T06:52:00,Bangalore,R0719,North Indian,474,22,0
ORD131333,2025-01-30T06:52:00,Mumbai,R0332,Beverages,191,23,0
ORD131714,2025-01-30T06:55:00,Hyderabad,R0094,Continental,590,24,0
ORD134540,2025-01-30T06:56:00,Hyderabad,R0061,Chinese,388,49,0
ORD108047,2025-01-30T07:02:00,Delhi,R0664,Fast Food,314,24,0
ORD130801,2025-01-30T07:06:00,Chennai,R0740,Chinese,176,29,1
ORD127137,2025-01-30T07:07:00,Mumbai,R0640,North Indian,321,24,0
ORD136895,2025-01-30T07:08:00,Bangalore,R0169,Fast Food,175,28,0
ORD100444,2025-01-30T07:12:00,Bangalore,R0169,South Indian,265,48,0
ORD117985,2025-01-30T07:19:00,Chennai,R0172,North Indian,394,30,0
ORD130749,2025-01-30T07:24:00,Hyderabad,R0746,Fast Food,210,39,0
ORD129249,2025-01-30T07:32:00,Mumbai,R0215,Chinese,356,25,0
ORD148509,2025-01-30T07:32:00,Chennai,R0629,North Indian,302,23,0
ORD130011,2025-01-30T07:35:00,Delhi,R0728,South Indian,276,39,0
ORD123348,2025-01-30T07:36:00,Kolkata,R0503,Italian,246,24,0
ORD137799,2025-01-30T07:39:00,Hyderabad,R0246,North Indian,439,35,0
ORD138087,2025-01-30T07:39:00,Bangalore,R0406,Biryani,636,15,0
ORD149047,2025-01-30T07:43:00,Delhi,R0751,Italian,415,39,0
ORD134275,2025-01-30T07:44:00,Bangalore,R0165,Desserts,127,22,0
ORD144663,2025-01-30T07:45:00,Bangalore,R0090,Fast Food,365,39,0
ORD124294,2025-01-30T07:59:00,Pune,R0526,Biryani,429,26,0
ORD126100,2025-01-30T08:00:00,Hyderabad,R0533,South Indian,210,37,0
ORD149545,2025-01-30T08:02:00,Chennai,R0066,Fast Food,261,40,0
ORD104532,2025-01-30T08:02:00,Bangalore,R0307,Chinese,371,30,0
ORD115321,2025-01-30T08:11:00,Mumbai,R0656,Italian,372,52,0
ORD113396,2025-01-30T08:15:00,Chennai,R0430,Biryani,609,33,0
ORD131175,2025-01-30T08:17:00,Mumbai,R0745,Fast Food,440,31,0
ORD119084,2025-01-30T08:18:00,Hyderabad,R0227,Biryani,529,20,0
ORD138877,2025-01-30T08:20:00,Mumbai,R0779,North Indian,400,19,0
ORD108607,2025-01-30T08:21:00,Bangalore,R0446,South Indian,411,49,1
ORD104624,2025-01-30T08:21:00,Mumbai,R0493,Chinese,468,15,0
ORD140360,2025-01-30T08:21:00,Bangalore,R0520,North Indian,371,39,0
ORD118766,2025-01-30T08:24:00,Bangalore,R0451,Continental,367,15,1
ORD116035,2025-01-30T08:29:00,Chennai,R0367,South Indian,123,23,0
ORD142669,2025-01-30T08:34:00,Chennai,R0451,Beverages,80,28,0
ORD130681,2025-01-30T08:44:00,Bangalore,R0593,Italian,582,29,0
ORD100911,2025-01-30T08:54:00,Delhi,R0474,Italian,479,27,0
ORD110124,2025-01-30T08:54:00,Mumbai,R0035,Beverages,151,28,0
ORD138640,2025-01-30T08:57:00,Hyderabad,R0614,North Indian,198,55,0
ORD118740,2025-01-30T08:57:00,Chennai,R0280,Desserts,183,47,0
ORD128667,2025-01-30T09:01:00,Pune,R0504,Fast Food,208,23,0
ORD105987,2025-01-30T09:06:00,Mumbai,R0195,Beverages,122,18,0
ORD105199,2025-01-30T09:09:00,Kolkata,R0166,Continental,524,15,0
ORD138779,2025-01-30T09:11:00,Chennai,R0572,Desserts,80,30,0
ORD100099,2025-01-30T09:12:00,Mumbai,R0707,Beverages,163,21,0
ORD101093,2025-01-30T09:14:00,Delhi,R0788,Biryani,180,31,0
ORD132984,2025-01-30T09:15:00,Kolkata,R0481,Biryani,559,30,0
ORD125487,2025-01-30T09:26:00,Delhi,R0016,Desserts,90,22,0
ORD115795,2025-01-30T09:27:00,Pune,R0470,Italian,457,38,0
ORD141640,2025-01-30T09:34:00,Chennai,R0589,North Indian,605,38,0
ORD106645,2025-01-30T09:34:00,Mumbai,R0783,Continental,926,46,0
ORD117000,2025-01-30T09:35:00,Mumbai,R0008,Beverages,281,32,0
ORD114238,2025-01-30T09:38:00,Bangalore,R0395,Continental,741,35,0
ORD116293,2025-01-30T09:40:00,Bangalore,R0570,Biryani,283,40,0
ORD138247,2025-01-30T09:41:00,Bangalore,R0422,Italian,727,39,0
ORD129135,2025-01-30T09:41:00,Hyderabad,R0222,Chinese,519,20,0
ORD130530,2025-01-30T09:44:00,Chennai,R0043,Beverages,109,34,0
ORD137863,2025-01-30T09:47:00,Chennai,R0232,Chinese,419,48,0
ORD134844,2025-01-30T09:49:00,Bangalore,R0657,Continental,648,29,0
ORD140434,2025-01-30T09:51:00,Mumbai,R0137,South Indian,112,35,0
ORD118175,2025-01-30T09:52:00,Mumbai,R0312,Desserts,246,18,0
ORD124246,2025-01-30T10:01:00,Chennai,R0792,Biryani,307,27,0
ORD121908,2025-01-30T10:05:00,Delhi,R0039,South Indian,88,45,0
ORD103517,2025-01-30T10:05:00,Mumbai,R0356,Biryani,562,49,0
ORD145508,2025-01-30T10:08:00,Mumbai,R0332,Desserts,214,35,0
ORD108162,2025-01-30T10:10:00,Mumbai,R0665,Beverages,140,44,1
ORD105972,2025-01-30T10:14:00,Delhi,R0157,Biryani,614,35,0
ORD111774,2025-01-30T10:21:00,Hyderabad,R0236,Fast Food,282,41,0
ORD107582,2025-01-30T10:24:00,Kolkata,R0234,Biryani,429,25,0
ORD116233,2025-01-30T10:40:00,Mumbai,R0517,Continental,374,31,0
ORD123063,2025-01-30T10:41:00,Delhi,R0060,North Indian,482,34,0
ORD141771,2025-01-30T10:45:00,Bangalore,R0504,Continental,580,28,0
ORD120547,2025-01-30T10:50:00,Hyderabad,R0312,Italian,427,39,0
ORD137973,2025-01-30T11:01:00,Bangalore,R0375,Continental,716,28,1
ORD130278,2025-01-30T11:02:00,Hyderabad,R0382,Continental,759,50,0
ORD110817,2025-01-30T11:04:00,Hyderabad,R0328,Fast Food,281,18,0
ORD134686,2025-01-30T11:04:00,Bangalore,R0773,Fast Food,213,23,0
ORD149668,2025-01-30T11:10:00,Chennai,R0002,Chinese,472,45,1
ORD145903,2025-01-30T11:12:00,Chennai,R0306,Italian,326,46,1
ORD142380,2025-01-30T11:13:00,Mumbai,R0697,Italian,422,45,0
ORD128363,2025-01-30T11:15:00,Bangalore,R0259,Biryani,229,24,0
ORD126545,2025-01-30T11:15:00,Hyderabad,R0434,Continental,358,31,0
ORD118132,2025-01-30T11:16:00,Kolkata,R0492,North Indian,202,19,0
ORD108727,2025-01-30T11:16:00,Delhi,R0173,Italian,463,45,0
ORD104690,2025-01-30T11:16:00,Bangalore,R0714,Beverages,159,22,0
ORD120411,2025-01-30T11:17:00,Delhi,R0206,Beverages,227,25,1
ORD108578,2025-01-30T11:19:00,Bangalore,R0618,Beverages,137,28,0
ORD102124,2025-01-30T11:19:00,Bangalore,R0062,Fast Food,293,34,1
ORD114376,2025-01-30T11:22:00,Bangalore,R0114,Fast Food,216,20,0
ORD145609,2025-01-30T11:22:00,Chennai,R0515,Biryani,401,15,1
ORD114213,2025-01-30T11:28:00,Delhi,R0379,Italian,544,49,0
ORD141012,2025-01-30T11:29:00,Mumbai,R0589,Italian,991,24,0
ORD112833,2025-01-30T11:30:00,Bangalore,R0033,North Indian,338,34,1
ORD101827,2025-01-30T11:32:00,Mumbai,R0702,Beverages,168,39,0
ORD106861,2025-01-30T11:33:00,Delhi,R0082,Biryani,302,62,0
ORD136315,2025-01-30T11:36:00,Chennai,R0176,Chinese,427,52,1
ORD111050,2025-01-30T11:37:00,Pune,R0126,North Indian,264,27,0
ORD139625,2025-01-30T11:44:00,Bangalore,R0077,Continental,670,27,0
ORD106308,2025-01-30T11:45:00,Kolkata,R0468,Continental,920,41,0
ORD102578,2025-01-30T11:46:00,Mumbai,R0255,North Indian,398,70,0
ORD127175,2025-01-30T11:47:00,Bangalore,R0302,Chinese,199,40,0
ORD117796,2025-01-30T11:48:00,Chennai,R0022,Chinese,112,29,0
ORD109849,2025-01-30T11:51:00,Mumbai,R0690,Italian,458,33,0
ORD142365,2025-01-30T11:52:00,Bangalore,R0453,Continental,917,15,0
ORD115205,2025-01-30T11:54:00,Hyderabad,R0447,Biryani,294,46,0
ORD145978,2025-01-30T11:55:00,Mumbai,R0142,Italian,904,33,0
ORD144238,2025-01-30T11:56:00,Pune,R0614,Biryani,347,21,0
ORD141924,2025-01-30T11:57:00,Delhi,R0002,Fast Food,253,36,0
ORD134744,2025-01-30T11:58:00,Mumbai,R0090,Continental,628,60,0
ORD134446,2025-01-30T11:59:00,Bangalore,R0717,South Indian,341,58,1
